type,node_id,parent_id,planet_id,depth,size,x,y,z,r,g,b,image_id
node,planet_0,root,0,0,82,-0.5701510906219482,9.165818214416504,4.289486408233643,0.5411764705882353,0.42745098039215684,0.38823529411764707,
node,0_node_82,planet_0,0,1,82,-0.5701510906219482,9.165818214416504,4.289486408233643,0.5411764705882353,0.42745098039215684,0.38823529411764707,
image,,0_node_82,0,2,1,-0.40081003308296204,8.992887496948242,4.28864860534668,,,,Image_4841.jpg
image,,0_node_82,0,2,1,-0.6745244860649109,9.270352363586426,4.3975348472595215,,,,Image_5682.jpg
image,,0_node_82,0,2,1,-0.6356485486030579,9.225778579711914,4.3493757247924805,,,,Image_1460.jpg
image,,0_node_82,0,2,1,-0.6244286894798279,9.225969314575195,4.356729507446289,,,,Image_1201.jpg
image,,0_node_82,0,2,1,-0.5925324559211731,9.176915168762207,4.293800354003906,,,,Image_4854.jpg
image,,0_node_82,0,2,1,-0.5030313730239868,9.102238655090332,4.253059387207031,,,,Image_5015.jpg
image,,0_node_82,0,2,1,-0.4546782970428467,9.057026863098145,4.170409679412842,,,,Image_4872.jpg
image,,0_node_82,0,2,1,-0.5217676162719727,9.117908477783203,4.234961032867432,,,,Image_5044.jpg
image,,0_node_82,0,2,1,-0.46766185760498047,9.067028999328613,4.323869705200195,,,,Image_1129.jpg
image,,0_node_82,0,2,1,-0.45983824133872986,9.046415328979492,4.159361839294434,,,,Image_6344.jpg
image,,0_node_82,0,2,1,-0.5207581520080566,9.112595558166504,4.228933811187744,,,,Image_343.jpg
image,,0_node_82,0,2,1,-0.5815348625183105,9.171344757080078,4.290607929229736,,,,Image_1957.jpg
image,,0_node_82,0,2,1,-0.5895265340805054,9.182069778442383,4.300450801849365,,,,Image_5821.jpg
image,,0_node_82,0,2,1,-0.4950122833251953,9.097301483154297,4.179318904876709,,,,Image_1022.jpg
image,,0_node_82,0,2,1,-0.6328566074371338,9.230490684509277,4.355191230773926,,,,Image_3414.jpg
image,,0_node_82,0,2,1,-0.5934651494026184,9.186338424682617,4.301614761352539,,,,Image_5936.jpg
image,,0_node_82,0,2,1,-0.5410234332084656,9.137238502502441,4.250677108764648,,,,Image_2762.jpg
image,,0_node_82,0,2,1,-0.6019341945648193,9.177275657653809,4.3326497077941895,,,,Image_5361.jpg
image,,0_node_82,0,2,1,-0.6079434752464294,9.208366394042969,4.337814807891846,,,,Image_5173.jpg
image,,0_node_82,0,2,1,-0.5805472135543823,9.160988807678223,4.301164627075195,,,,Image_1837.jpg
image,,0_node_82,0,2,1,-0.5350968241691589,9.131187438964844,4.249357223510742,,,,Image_1869.jpg
image,,0_node_82,0,2,1,-0.646198034286499,9.25123405456543,4.383509159088135,,,,Image_5271.jpg
image,,0_node_82,0,2,1,-0.5017305612564087,9.100628852844238,4.228862762451172,,,,Image_1993.jpg
image,,0_node_82,0,2,1,-0.6181463599205017,9.218103408813477,4.3473029136657715,,,,Image_535.jpg
image,,0_node_82,0,2,1,-0.5714226961135864,9.158977508544922,4.2832159996032715,,,,Image_3666.jpg
image,,0_node_82,0,2,1,-0.5787491202354431,9.192057609558105,4.293942928314209,,,,Image_1953.jpg
image,,0_node_82,0,2,1,-0.6057013273239136,9.195623397827148,4.290074348449707,,,,Image_1373.jpg
image,,0_node_82,0,2,1,-0.47533300518989563,9.064128875732422,4.180514335632324,,,,Image_1212.jpg
image,,0_node_82,0,2,1,-0.5072623491287231,9.101682662963867,4.23159122467041,,,,Image_5363.jpg
image,,0_node_82,0,2,1,-0.6657135486602783,9.256144523620605,4.378757476806641,,,,Image_3465.jpg
image,,0_node_82,0,2,1,-0.6210702061653137,9.218672752380371,4.339643955230713,,,,Image_5476.jpg
image,,0_node_82,0,2,1,-0.5831965804100037,9.182023048400879,4.309765338897705,,,,Image_1385.jpg
image,,0_node_82,0,2,1,-0.6066979169845581,9.19802474975586,4.321335315704346,,,,Image_5881.jpg
image,,0_node_82,0,2,1,-0.6202704906463623,9.219453811645508,4.349676609039307,,,,Image_5099.jpg
image,,0_node_82,0,2,1,-0.6173544526100159,9.208059310913086,4.317951679229736,,,,Image_4799.jpg
image,,0_node_82,0,2,1,-0.5471053719520569,9.146038055419922,4.259024620056152,,,,Image_3371.jpg
image,,0_node_82,0,2,1,-0.5464258193969727,9.141494750976562,4.257761001586914,,,,Image_884.jpg
image,,0_node_82,0,2,1,-0.5468949675559998,9.144144058227539,4.258759498596191,,,,Image_1745.jpg
image,,0_node_82,0,2,1,-0.5257275700569153,9.119855880737305,4.237704277038574,,,,Image_1699.jpg
image,,0_node_82,0,2,1,-0.5340003371238708,9.12767505645752,4.2262043952941895,,,,Image_3581.jpg
image,,0_node_82,0,2,1,-0.5089706182479858,9.096480369567871,4.217569351196289,,,,Image_1377.jpg
image,,0_node_82,0,2,1,-0.5894872546195984,9.178253173828125,4.298553466796875,,,,Image_2723.jpg
image,,0_node_82,0,2,1,-0.5336621403694153,9.13250732421875,4.242486000061035,,,,Image_3561.jpg
image,,0_node_82,0,2,1,-0.5147609114646912,9.138586044311523,4.238400936126709,,,,Image_2617.jpg
image,,0_node_82,0,2,1,-0.5570351481437683,9.166115760803223,4.2918572425842285,,,,Image_3165.jpg
image,,0_node_82,0,2,1,-0.48086637258529663,9.076659202575684,4.190271377563477,,,,Image_1785.jpg
image,,0_node_82,0,2,1,-0.6628762483596802,9.255340576171875,4.380386829376221,,,,Image_3227.jpg
image,,0_node_82,0,2,1,-0.5685340762138367,9.180405616760254,4.181161403656006,,,,Image_465.jpg
image,,0_node_82,0,2,1,-0.5763508081436157,9.193069458007812,4.314384460449219,,,,Image_1975.jpg
image,,0_node_82,0,2,1,-0.5524354577064514,9.142366409301758,4.2671074867248535,,,,Image_1883.jpg
image,,0_node_82,0,2,1,-0.63728928565979,9.22000789642334,4.36359167098999,,,,Image_6324.jpg
image,,0_node_82,0,2,1,-0.6272408366203308,9.220162391662598,4.343940734863281,,,,Image_2102.jpg
image,,0_node_82,0,2,1,-0.5213091969490051,9.11550235748291,4.2221856117248535,,,,Image_1015.jpg
image,,0_node_82,0,2,1,-0.561847984790802,9.149545669555664,4.273288726806641,,,,Image_1146.jpg
image,,0_node_82,0,2,1,-0.6153745055198669,9.209213256835938,4.334860801696777,,,,Image_1120.jpg
image,,0_node_82,0,2,1,-0.5394540429115295,9.134953498840332,4.2489471435546875,,,,Image_1597.jpg
image,,0_node_82,0,2,1,-0.6364763975143433,9.22897720336914,4.353125095367432,,,,Image_5765.jpg
image,,0_node_82,0,2,1,-0.5033169984817505,9.10389232635498,4.240572452545166,,,,Image_3023.jpg
image,,0_node_82,0,2,1,-0.5839987993240356,9.172913551330566,4.279673099517822,,,,Image_3535.jpg
image,,0_node_82,0,2,1,-0.5798215866088867,9.180354118347168,4.301863670349121,,,,Image_3291.jpg
image,,0_node_82,0,2,1,-0.5258734822273254,9.120316505432129,4.251367568969727,,,,Image_5030.jpg
image,,0_node_82,0,2,1,-0.5114903450012207,9.11074161529541,4.233421325683594,,,,Image_2581.jpg
image,,0_node_82,0,2,1,-0.5675907135009766,9.162873268127441,4.272586345672607,,,,Image_5692.jpg
image,,0_node_82,0,2,1,-0.5084365606307983,9.10407543182373,4.236279010772705,,,,Image_6296.jpg
image,,0_node_82,0,2,1,-0.5481233596801758,9.147863388061523,4.267824172973633,,,,Image_1527.jpg
image,,0_node_82,0,2,1,-0.5347009301185608,9.128477096557617,4.244359493255615,,,,Image_1101.jpg
image,,0_node_82,0,2,1,-0.5860707759857178,9.178263664245605,4.306516170501709,,,,Image_783.jpg
image,,0_node_82,0,2,1,-0.6247146129608154,9.217713356018066,4.342803955078125,,,,Image_4440.jpg
image,,0_node_82,0,2,1,-0.5960562825202942,9.218354225158691,4.348221302032471,,,,Image_2312.jpg
image,,0_node_82,0,2,1,-0.648455023765564,9.243525505065918,4.365191459655762,,,,Image_5496.jpg
image,,0_node_82,0,2,1,-0.5563441514968872,9.161306381225586,4.286740779876709,,,,Image_5305.jpg
image,,0_node_82,0,2,1,-0.6228623390197754,9.214003562927246,4.337433338165283,,,,Image_1404.jpg
image,,0_node_82,0,2,1,-0.5780953168869019,9.169646263122559,4.292466640472412,,,,Image_3171.jpg
image,,0_node_82,0,2,1,-0.6337091326713562,9.228156089782715,4.352250576019287,,,,Image_818.jpg
image,,0_node_82,0,2,1,-0.5885076522827148,9.178571701049805,4.299453258514404,,,,Image_321.jpg
image,,0_node_82,0,2,1,-0.6204930543899536,9.213705062866211,4.342280864715576,,,,Image_1476.jpg
image,,0_node_82,0,2,1,-0.6069000363349915,9.195054054260254,4.327673435211182,,,,Image_1140.jpg
image,,0_node_82,0,2,1,-0.6058385968208313,9.201603889465332,4.314849376678467,,,,Image_6124.jpg
image,,0_node_82,0,2,1,-0.6363545060157776,9.229597091674805,4.351748943328857,,,,Image_3333.jpg
image,,0_node_82,0,2,1,-0.584947943687439,9.187312126159668,4.3128342628479,,,,Image_4912.jpg
image,,0_node_82,0,2,1,-0.5825132727622986,9.1766357421875,4.299014091491699,,,,Image_123.jpg
image,,0_node_82,0,2,1,-0.5995750427246094,9.192323684692383,4.317259788513184,,,,Image_4695.jpg
node,planet_1,root,1,0,168,7.71210241317749,0.7346295118331909,10.67723560333252,0.4980392156862745,0.4117647058823529,0.3176470588235294,
node,1_node_169,planet_1,1,2,19,7.088805198669434,1.1075454950332642,10.463332176208496,0.5372549019607843,0.4,0.2627450980392157,
node,1_node_170,planet_1,1,2,22,7.749743938446045,0.7508580684661865,10.641404151916504,0.4470588235294118,0.3764705882352941,0.2980392156862745,
node,1_node_171,planet_1,1,2,39,7.831644058227539,0.65897536277771,10.68946361541748,0.49019607843137253,0.403921568627451,0.30980392156862746,
node,1_node_172,planet_1,1,2,21,7.524255752563477,0.9079486131668091,10.756667137145996,0.5058823529411764,0.4196078431372549,0.3215686274509804,
node,1_node_171.0_grp_10,planet_1,1,1,41,7.928840637207031,0.5462412238121033,10.737058639526367,0.4980392156862745,0.4,0.3137254901960784,
node,1_node_171.0_grp_11,planet_1,1,1,26,7.766363143920898,0.7189480066299438,10.687043190002441,0.5215686274509804,0.4588235294117647,0.3607843137254902,
image,,1_node_169,1,3,1,7.2098565101623535,1.0185377597808838,10.5225191116333,,,,Image_1309.jpg
image,,1_node_169,1,3,1,7.150468826293945,1.0716809034347534,10.504936218261719,,,,Image_1046.jpg
image,,1_node_169,1,3,1,7.058135986328125,1.126752495765686,10.444177627563477,,,,Image_5675.jpg
image,,1_node_169,1,3,1,7.10374641418457,1.1014984846115112,10.478113174438477,,,,Image_3182.jpg
image,,1_node_169,1,3,1,7.063702583312988,1.1236538887023926,10.453042984008789,,,,Image_5291.jpg
image,,1_node_169,1,3,1,7.068277835845947,1.1210752725601196,10.450360298156738,,,,Image_4535.jpg
image,,1_node_169,1,3,1,7.065019607543945,1.1217377185821533,10.452805519104004,,,,Image_2612.jpg
image,,1_node_169,1,3,1,7.057466506958008,1.126890778541565,10.433036804199219,,,,Image_5805.jpg
image,,1_node_169,1,3,1,7.0710601806640625,1.1202336549758911,10.45817756652832,,,,Image_4321.jpg
image,,1_node_169,1,3,1,7.058032035827637,1.1285831928253174,10.44072437286377,,,,Image_353.jpg
image,,1_node_169,1,3,1,7.062221527099609,1.123996376991272,10.446680068969727,,,,Image_4179.jpg
image,,1_node_169,1,3,1,7.077254772186279,1.116826057434082,10.456561088562012,,,,Image_4010.jpg
image,,1_node_169,1,3,1,7.092337608337402,1.1064883470535278,10.473854064941406,,,,Image_5078.jpg
image,,1_node_169,1,3,1,7.09446382522583,1.1092407703399658,10.473029136657715,,,,Image_1096.jpg
image,,1_node_169,1,3,1,7.099358081817627,1.101529836654663,10.468647956848145,,,,Image_3886.jpg
image,,1_node_169,1,3,1,7.091801643371582,1.1057398319244385,10.467103958129883,,,,Image_2917.jpg
image,,1_node_169,1,3,1,7.096436023712158,1.1026010513305664,10.466987609863281,,,,Image_4960.jpg
image,,1_node_169,1,3,1,7.083955764770508,1.1063249111175537,10.454710960388184,,,,Image_2877.jpg
image,,1_node_169,1,3,1,7.0837082862854,1.1099752187728882,10.457834243774414,,,,Image_2954.jpg
image,,1_node_170,1,3,1,7.782662391662598,0.793382465839386,10.465344429016113,,,,Image_4109.jpg
image,,1_node_170,1,3,1,7.9734787940979,0.5823541879653931,10.557768821716309,,,,Image_626.jpg
image,,1_node_170,1,3,1,7.686640739440918,0.8156887888908386,10.645451545715332,,,,Image_4387.jpg
image,,1_node_170,1,3,1,7.839052677154541,0.663259744644165,10.658340454101562,,,,Image_4693.jpg
image,,1_node_170,1,3,1,7.797323226928711,0.7411482930183411,10.53522777557373,,,,Image_2907.jpg
image,,1_node_170,1,3,1,7.523840427398682,0.8569285869598389,10.831649780273438,,,,Image_6199.jpg
image,,1_node_170,1,3,1,7.613855838775635,0.8323859572410583,10.770997047424316,,,,Image_3563.jpg
image,,1_node_170,1,3,1,7.635937213897705,0.9004926085472107,10.464764595031738,,,,Image_158.jpg
image,,1_node_170,1,3,1,7.913523197174072,0.5972017049789429,10.734827995300293,,,,Image_923.jpg
image,,1_node_170,1,3,1,7.668611526489258,0.8286136984825134,10.639646530151367,,,,Image_1004.jpg
image,,1_node_170,1,3,1,7.836211681365967,0.7066291570663452,10.441141128540039,,,,Image_2847.jpg
image,,1_node_170,1,3,1,7.694847583770752,0.7851506471633911,10.591273307800293,,,,Image_4421.jpg
image,,1_node_170,1,3,1,7.968297481536865,0.577416718006134,10.584711074829102,,,,Image_575.jpg
image,,1_node_170,1,3,1,7.62952184677124,0.8373767733573914,10.68751049041748,,,,Image_1095.jpg
image,,1_node_170,1,3,1,7.777744293212891,0.6872496008872986,10.739531517028809,,,,Image_3068.jpg
image,,1_node_170,1,3,1,7.818714141845703,0.6643003225326538,10.730019569396973,,,,Image_3032.jpg
image,,1_node_170,1,3,1,7.8671112060546875,0.6434702277183533,10.652724266052246,,,,Image_3827.jpg
image,,1_node_170,1,3,1,7.706181526184082,0.7866594195365906,10.680604934692383,,,,Image_4756.jpg
image,,1_node_170,1,3,1,7.708847999572754,0.795105516910553,10.646842956542969,,,,Image_4750.jpg
image,,1_node_170,1,3,1,7.969150543212891,0.5678915977478027,10.608807563781738,,,,Image_284.jpg
image,,1_node_170,1,3,1,7.612631797790527,0.9040565490722656,10.654443740844727,,,,Image_1637.jpg
image,,1_node_170,1,3,1,7.470155715942383,0.9521146416664124,10.78923511505127,,,,Image_4935.jpg
image,,1_node_171,1,3,1,7.595082759857178,0.8767527937889099,10.711793899536133,,,,Image_4316.jpg
image,,1_node_171,1,3,1,7.719023704528809,0.7657201886177063,10.7186861038208,,,,Image_5266.jpg
image,,1_node_171,1,3,1,7.632492542266846,0.848736047744751,10.656905174255371,,,,Image_2823.jpg
image,,1_node_171,1,3,1,7.907886505126953,0.5821967720985413,10.716829299926758,,,,Image_2447.jpg
image,,1_node_171,1,3,1,7.7508864402771,0.7610095739364624,10.584991455078125,,,,Image_366.jpg
image,,1_node_171,1,3,1,7.705967426300049,0.7773709297180176,10.67666244506836,,,,Image_5471.jpg
image,,1_node_171,1,3,1,8.051602363586426,0.5181781053543091,10.551733016967773,,,,Image_2675.jpg
image,,1_node_171,1,3,1,7.737805366516113,0.7508575320243835,10.656811714172363,,,,Image_1458.jpg
image,,1_node_171,1,3,1,7.711551189422607,0.7671332359313965,10.660014152526855,,,,Image_4122.jpg
image,,1_node_171,1,3,1,7.651794910430908,0.8089088797569275,10.650449752807617,,,,Image_2314.jpg
image,,1_node_171,1,3,1,7.890700340270996,0.6076208353042603,10.58978271484375,,,,Image_3281.jpg
image,,1_node_171,1,3,1,7.91377067565918,0.5395631790161133,10.773165702819824,,,,Image_1358.jpg
image,,1_node_171,1,3,1,7.7951130867004395,0.6936218738555908,10.711048126220703,,,,Image_4947.jpg
image,,1_node_171,1,3,1,7.806502819061279,0.6982570886611938,10.610747337341309,,,,Image_4301.jpg
image,,1_node_171,1,3,1,7.977633476257324,0.5150416493415833,10.797895431518555,,,,Image_5841.jpg
image,,1_node_171,1,3,1,7.743709564208984,0.7736734747886658,10.5992431640625,,,,Image_4926.jpg
image,,1_node_171,1,3,1,7.684327602386475,0.7825899720191956,10.750865936279297,,,,Image_5451.jpg
image,,1_node_171,1,3,1,7.866283893585205,0.6320288777351379,10.646673202514648,,,,Image_2105.jpg
image,,1_node_171,1,3,1,7.7078471183776855,0.785452127456665,10.666733741760254,,,,Image_6274.jpg
image,,1_node_171,1,3,1,7.790744304656982,0.7108238339424133,10.605094909667969,,,,Image_684.jpg
image,,1_node_171,1,3,1,7.872626781463623,0.609933078289032,10.699167251586914,,,,Image_2864.jpg
image,,1_node_171,1,3,1,7.710201263427734,0.773608386516571,10.680953025817871,,,,Image_288.jpg
image,,1_node_171,1,3,1,7.828134059906006,0.6665818691253662,10.677206993103027,,,,Image_5896.jpg
image,,1_node_171,1,3,1,7.820627212524414,0.679229736328125,10.632813453674316,,,,Image_1801.jpg
image,,1_node_171,1,3,1,7.867222309112549,0.6239509582519531,10.710902214050293,,,,Image_1674.jpg
image,,1_node_171,1,3,1,7.909578323364258,0.662445604801178,10.58297348022461,,,,Image_668.jpg
image,,1_node_171,1,3,1,7.973137378692627,0.4710340201854706,10.85477066040039,,,,Image_2987.jpg
image,,1_node_171,1,3,1,7.9888105392456055,0.4888550043106079,10.78441333770752,,,,Image_6060.jpg
image,,1_node_171,1,3,1,7.9970784187316895,0.48620954155921936,10.724163055419922,,,,Image_1104.jpg
image,,1_node_171,1,3,1,7.865525245666504,0.626336932182312,10.653837203979492,,,,Image_2143.jpg
image,,1_node_171,1,3,1,7.841773509979248,0.6245806813240051,10.78378963470459,,,,Image_5050.jpg
image,,1_node_171,1,3,1,7.9307756423950195,0.5852355360984802,10.687302589416504,,,,Image_2587.jpg
image,,1_node_171,1,3,1,7.9529523849487305,0.5095521807670593,10.792632102966309,,,,Image_163.jpg
image,,1_node_171,1,3,1,7.867710590362549,0.6053348779678345,10.751995086669922,,,,Image_3064.jpg
image,,1_node_171,1,3,1,7.98380184173584,0.4997119605541229,10.728350639343262,,,,Image_23.jpg
image,,1_node_171,1,3,1,7.924177646636963,0.5566887855529785,10.74882698059082,,,,Image_3540.jpg
image,,1_node_171,1,3,1,7.841142177581787,0.6924422979354858,10.690228462219238,,,,Image_4477.jpg
image,,1_node_171,1,3,1,7.739328861236572,0.7610832452774048,10.625489234924316,,,,Image_5712.jpg
image,,1_node_171,1,3,1,7.878825664520264,0.5816867351531982,10.743188858032227,,,,Image_4047.jpg
image,,1_node_172,1,3,1,7.5769476890563965,0.8638837337493896,10.717638969421387,,,,Image_4525.jpg
image,,1_node_172,1,3,1,7.539224147796631,0.894535481929779,10.737053871154785,,,,Image_3030.jpg
image,,1_node_172,1,3,1,7.507069110870361,0.9170252084732056,10.74460506439209,,,,Image_5199.jpg
image,,1_node_172,1,3,1,7.516714096069336,0.9192419648170471,10.770679473876953,,,,Image_6348.jpg
image,,1_node_172,1,3,1,7.542150020599365,0.8965598940849304,10.754852294921875,,,,Image_2251.jpg
image,,1_node_172,1,3,1,7.561178207397461,0.8769134879112244,10.762747764587402,,,,Image_5140.jpg
image,,1_node_172,1,3,1,7.587286472320557,0.8654069304466248,10.726113319396973,,,,Image_5830.jpg
image,,1_node_172,1,3,1,7.526557922363281,0.9249711632728577,10.766664505004883,,,,Image_3877.jpg
image,,1_node_172,1,3,1,7.535085678100586,0.8869059085845947,10.722515106201172,,,,Image_1266.jpg
image,,1_node_172,1,3,1,7.553799629211426,0.8858458995819092,10.755558013916016,,,,Image_2425.jpg
image,,1_node_172,1,3,1,7.510865688323975,0.9181267023086548,10.766805648803711,,,,Image_3058.jpg
image,,1_node_172,1,3,1,7.570165157318115,0.8639654517173767,10.738274574279785,,,,Image_3315.jpg
image,,1_node_172,1,3,1,7.476452350616455,0.946121335029602,10.768842697143555,,,,Image_4647.jpg
image,,1_node_172,1,3,1,7.57319974899292,0.867076575756073,10.713242530822754,,,,Image_2777.jpg
image,,1_node_172,1,3,1,7.498695373535156,0.9323449730873108,10.769990921020508,,,,Image_6097.jpg
image,,1_node_172,1,3,1,7.483129024505615,0.9403436779975891,10.797677040100098,,,,Image_2923.jpg
image,,1_node_172,1,3,1,7.494561672210693,0.9264642000198364,10.77486515045166,,,,Image_2362.jpg
image,,1_node_172,1,3,1,7.4969048500061035,0.9311124682426453,10.781044006347656,,,,Image_1099.jpg
image,,1_node_172,1,3,1,7.504508018493652,0.923957884311676,10.766142845153809,,,,Image_900.jpg
image,,1_node_172,1,3,1,7.4470086097717285,0.9683148860931396,10.784357070922852,,,,Image_4539.jpg
image,,1_node_172,1,3,1,7.507873058319092,0.9178037047386169,10.770319938659668,,,,Image_1278.jpg
image,,1_node_171.0_grp_10,1,3,1,7.7988691329956055,0.6801171898841858,10.720712661743164,,,,Image_5146.jpg
image,,1_node_171.0_grp_10,1,3,1,7.905523300170898,0.5347058176994324,10.77689266204834,,,,Image_4749.jpg
image,,1_node_171.0_grp_10,1,3,1,7.935035228729248,0.5879829525947571,10.670823097229004,,,,Image_630.jpg
image,,1_node_171.0_grp_10,1,3,1,7.902342796325684,0.5735527276992798,10.70360279083252,,,,Image_2470.jpg
image,,1_node_171.0_grp_10,1,3,1,7.943764686584473,0.5480098724365234,10.766226768493652,,,,Image_5455.jpg
image,,1_node_171.0_grp_10,1,3,1,7.91185998916626,0.5664879083633423,10.747007369995117,,,,Image_4534.jpg
image,,1_node_171.0_grp_10,1,3,1,7.860182285308838,0.6076035499572754,10.772937774658203,,,,Image_52.jpg
image,,1_node_171.0_grp_10,1,3,1,7.923981189727783,0.5377229452133179,10.77228832244873,,,,Image_1363.jpg
image,,1_node_171.0_grp_10,1,3,1,7.965580463409424,0.5245802998542786,10.673079490661621,,,,Image_4438.jpg
image,,1_node_171.0_grp_10,1,3,1,7.839320659637451,0.7027034759521484,10.563652992248535,,,,Image_2404.jpg
image,,1_node_171.0_grp_10,1,3,1,7.830824851989746,0.6703091859817505,10.624603271484375,,,,Image_4081.jpg
image,,1_node_171.0_grp_10,1,3,1,7.9528608322143555,0.5128495097160339,10.785491943359375,,,,Image_4624.jpg
image,,1_node_171.0_grp_10,1,3,1,7.867734432220459,0.601576566696167,10.726106643676758,,,,Image_112.jpg
image,,1_node_171.0_grp_10,1,3,1,7.943851470947266,0.47434449195861816,10.821831703186035,,,,Image_6383.jpg
image,,1_node_171.0_grp_10,1,3,1,8.018670082092285,0.5197592377662659,10.655799865722656,,,,Image_5303.jpg
image,,1_node_171.0_grp_10,1,3,1,7.9037065505981445,0.5597701072692871,10.693794250488281,,,,Image_3920.jpg
image,,1_node_171.0_grp_10,1,3,1,7.9165825843811035,0.544834554195404,10.742164611816406,,,,Image_1416.jpg
image,,1_node_171.0_grp_10,1,3,1,7.945408344268799,0.48600876331329346,10.827925682067871,,,,Image_2507.jpg
image,,1_node_171.0_grp_10,1,3,1,8.007885932922363,0.4674759805202484,10.776884078979492,,,,Image_5254.jpg
image,,1_node_171.0_grp_10,1,3,1,7.969263076782227,0.5173513889312744,10.738648414611816,,,,Image_3900.jpg
image,,1_node_171.0_grp_10,1,3,1,8.04150676727295,0.4615181088447571,10.681679725646973,,,,Image_2487.jpg
image,,1_node_171.0_grp_10,1,3,1,7.9213385581970215,0.5675207376480103,10.706246376037598,,,,Image_4476.jpg
image,,1_node_171.0_grp_10,1,3,1,7.9363884925842285,0.5337029695510864,10.761581420898438,,,,Image_6156.jpg
image,,1_node_171.0_grp_10,1,3,1,7.911437034606934,0.5873944759368896,10.654582977294922,,,,Image_4487.jpg
image,,1_node_171.0_grp_10,1,3,1,7.985706806182861,0.520097017288208,10.666955947875977,,,,Image_1346.jpg
image,,1_node_171.0_grp_10,1,3,1,7.8936285972595215,0.5816231369972229,10.737736701965332,,,,Image_1547.jpg
image,,1_node_171.0_grp_10,1,3,1,7.937922954559326,0.5087878108024597,10.794733047485352,,,,Image_816.jpg
image,,1_node_171.0_grp_10,1,3,1,7.920077800750732,0.542549729347229,10.7664794921875,,,,Image_4611.jpg
image,,1_node_171.0_grp_10,1,3,1,7.976608753204346,0.49263259768486023,10.780317306518555,,,,Image_4646.jpg
image,,1_node_171.0_grp_10,1,3,1,7.91212797164917,0.5597624182701111,10.752286911010742,,,,Image_93.jpg
image,,1_node_171.0_grp_10,1,3,1,7.91144323348999,0.5312563180923462,10.800994873046875,,,,Image_1142.jpg
image,,1_node_171.0_grp_10,1,3,1,7.9116950035095215,0.5190796256065369,10.778131484985352,,,,Image_503.jpg
image,,1_node_171.0_grp_10,1,3,1,7.958913326263428,0.4788196384906769,10.816204071044922,,,,Image_487.jpg
image,,1_node_171.0_grp_10,1,3,1,7.925832271575928,0.5292266607284546,10.793750762939453,,,,Image_1782.jpg
image,,1_node_171.0_grp_10,1,3,1,8.008399963378906,0.47360387444496155,10.683126449584961,,,,Image_1277.jpg
image,,1_node_171.0_grp_10,1,3,1,7.926089763641357,0.5850862860679626,10.746088981628418,,,,Image_2190.jpg
image,,1_node_171.0_grp_10,1,3,1,7.9751787185668945,0.5069273710250854,10.736767768859863,,,,Image_727.jpg
image,,1_node_171.0_grp_10,1,3,1,7.881657600402832,0.5809332132339478,10.81483268737793,,,,Image_1635.jpg
image,,1_node_171.0_grp_10,1,3,1,7.911864757537842,0.5592024922370911,10.706585884094238,,,,Image_1932.jpg
image,,1_node_171.0_grp_10,1,3,1,7.8749470710754395,0.6019125580787659,10.725714683532715,,,,Image_745.jpg
image,,1_node_171.0_grp_10,1,3,1,8.016484260559082,0.456510066986084,10.754213333129883,,,,Image_6301.jpg
image,,1_node_171.0_grp_11,1,3,1,7.7105937004089355,0.788067102432251,10.65829849243164,,,,Image_1434.jpg
image,,1_node_171.0_grp_11,1,3,1,7.8244123458862305,0.6726412177085876,10.63313102722168,,,,Image_2375.jpg
image,,1_node_171.0_grp_11,1,3,1,7.7308526039123535,0.7512489557266235,10.704808235168457,,,,Image_3196.jpg
image,,1_node_171.0_grp_11,1,3,1,7.840115070343018,0.663126528263092,10.656547546386719,,,,Image_1784.jpg
image,,1_node_171.0_grp_11,1,3,1,7.768060684204102,0.7393608689308167,10.622709274291992,,,,Image_3006.jpg
image,,1_node_171.0_grp_11,1,3,1,7.666017055511475,0.7919104099273682,10.686615943908691,,,,Image_2652.jpg
image,,1_node_171.0_grp_11,1,3,1,7.669122219085693,0.7981094717979431,10.751404762268066,,,,Image_1071.jpg
image,,1_node_171.0_grp_11,1,3,1,7.784972667694092,0.7154436111450195,10.618724822998047,,,,Image_3406.jpg
image,,1_node_171.0_grp_11,1,3,1,7.763867378234863,0.7500143051147461,10.608992576599121,,,,Image_739.jpg
image,,1_node_171.0_grp_11,1,3,1,7.728285789489746,0.760133683681488,10.66478157043457,,,,Image_2182.jpg
image,,1_node_171.0_grp_11,1,3,1,7.822779655456543,0.6739266514778137,10.684362411499023,,,,Image_6148.jpg
image,,1_node_171.0_grp_11,1,3,1,7.8796067237854,0.6183024644851685,10.673748016357422,,,,Image_4160.jpg
image,,1_node_171.0_grp_11,1,3,1,7.872865676879883,0.6181434988975525,10.682580947875977,,,,Image_5405.jpg
image,,1_node_171.0_grp_11,1,3,1,7.778718948364258,0.6771796345710754,10.714056968688965,,,,Image_459.jpg
image,,1_node_171.0_grp_11,1,3,1,7.748623371124268,0.7472639083862305,10.69172477722168,,,,Image_4113.jpg
image,,1_node_171.0_grp_11,1,3,1,7.76704740524292,0.6981514096260071,10.760848999023438,,,,Image_2563.jpg
image,,1_node_171.0_grp_11,1,3,1,7.708090782165527,0.7743242383003235,10.668779373168945,,,,Image_990.jpg
image,,1_node_171.0_grp_11,1,3,1,7.727314472198486,0.7599983811378479,10.644115447998047,,,,Image_2966.jpg
